id,title,abstract,pdf_url
2509.09232v1,"Medverse: A Universal Model for Full-Resolution 3D Medical Image Segmentation, Transformation and Enhancement","In-context learning (ICL) offers a promising paradigm for universal medical
image analysis, enabling models to perform diverse image processing tasks
without retraining. However, current ICL models for medical imaging remain
limited in two critical aspects: they cannot simultaneously achieve
high-fidelity predictions and global anatomical understanding, and there is no
unified model trained across diverse medical imaging tasks (e.g., segmentation
and enhancement) and anatomical regions. As a result, the full potential of ICL
in medical imaging remains underexplored. Thus, we present \textbf{Medverse}, a
universal ICL model for 3D medical imaging, trained on 22 datasets covering
diverse tasks in universal image segmentation, transformation, and enhancement
across multiple organs, imaging modalities, and clinical centers. Medverse
employs a next-scale autoregressive in-context learning framework that
progressively refines predictions from coarse to fine, generating consistent,
full-resolution volumetric outputs and enabling multi-scale anatomical
awareness. We further propose a blockwise cross-attention module that
facilitates long-range interactions between context and target inputs while
preserving computational efficiency through spatial sparsity. Medverse is
extensively evaluated on a broad collection of held-out datasets covering
previously unseen clinical centers, organs, species, and imaging modalities.
Results demonstrate that Medverse substantially outperforms existing ICL
baselines and establishes a novel paradigm for in-context learning. Code and
model weights will be made publicly available. Our model are publicly available
at https://github.com/jiesihu/Medverse.",http://arxiv.org/pdf/2509.09232v1
2509.09229v1,Reading Between the Lines: Classifying Resume Seniority with Large Language Models,"Accurately assessing candidate seniority from resumes is a critical yet
challenging task, complicated by the prevalence of overstated experience and
ambiguous self-presentation. In this study, we investigate the effectiveness of
large language models (LLMs), including fine-tuned BERT architectures, for
automating seniority classification in resumes. To rigorously evaluate model
performance, we introduce a hybrid dataset comprising both real-world resumes
and synthetically generated hard examples designed to simulate exaggerated
qualifications and understated seniority. Using the dataset, we evaluate the
performance of Large Language Models in detecting subtle linguistic cues
associated with seniority inflation and implicit expertise. Our findings
highlight promising directions for enhancing AI-driven candidate evaluation
systems and mitigating bias introduced by self-promotional language. The
dataset is available for the research community at https://bit.ly/4mcTovt",http://arxiv.org/pdf/2509.09229v1
2509.09227v1,Dynamic Structural Recovery Parameters Enhance Prediction of Visual Outcomes After Macular Hole Surgery,"Purpose: To introduce novel dynamic structural parameters and evaluate their
integration within a multimodal deep learning (DL) framework for predicting
postoperative visual recovery in idiopathic full-thickness macular hole (iFTMH)
patients. Methods: We utilized a publicly available longitudinal OCT dataset at
five stages (preoperative, 2 weeks, 3 months, 6 months, and 12 months). A stage
specific segmentation model delineated related structures, and an automated
pipeline extracted quantitative, composite, qualitative, and dynamic features.
Binary logistic regression models, constructed with and without dynamic
parameters, assessed their incremental predictive value for best-corrected
visual acuity (BCVA). A multimodal DL model combining clinical variables,
OCT-derived features, and raw OCT images was developed and benchmarked against
regression models. Results: The segmentation model achieved high accuracy
across all timepoints (mean Dice > 0.89). Univariate and multivariate analyses
identified base diameter, ellipsoid zone integrity, and macular hole area as
significant BCVA predictors (P < 0.05). Incorporating dynamic recovery rates
consistently improved logistic regression AUC, especially at the 3-month
follow-up. The multimodal DL model outperformed logistic regression, yielding
higher AUCs and overall accuracy at each stage. The difference is as high as
0.12, demonstrating the complementary value of raw image volume and dynamic
parameters. Conclusions: Integrating dynamic parameters into the multimodal DL
model significantly enhances the accuracy of predictions. This fully automated
process therefore represents a promising clinical decision support tool for
personalized postoperative management in macular hole surgery.",http://arxiv.org/pdf/2509.09227v1
2509.09225v1,On Sampling of Multiple Correlated Stochastic Signals,"Multiple stochastic signals possess inherent statistical correlations, yet
conventional sampling methods that process each channel independently result in
data redundancy. To leverage this correlation for efficient sampling, we model
correlated channels as a linear combination of a smaller set of uncorrelated,
wide-sense stationary latent sources. We establish a theoretical lower bound on
the total sampling density for zero mean-square error reconstruction, proving
it equals the ratio of the joint spectral bandwidth of latent sources to the
number of correlated signal channels. We then develop a constructive multi-band
sampling scheme that attains this bound. The proposed method operates via
spectral partitioning of the latent sources, followed by spatio-temporal
sampling and interpolation. Experiments on synthetic and real datasets confirm
that our scheme achieves near-lossless reconstruction precisely at the
theoretical sampling density, validating its efficiency.",http://arxiv.org/pdf/2509.09225v1
2509.09224v1,Magnetic White Dwarf -- M Dwarf Binaries in Pre-polar Phase as Special Population of Long-Period Radio Transients,"Long-period radio transients (LPTs) are a new class of coherent radio sources
with periods ranging from minutes to hours. Recently, two LPT sources, ILT
J1101+5521 and GLEAM-X J0704-37, with periods of 2-3 hours has been confirmed
to originate from white dwarf (WD) -- M dwarf (MD) binaries. In this work, we
propose that at least some LPTs originate from the magnetic WD -- MD binaries
in the pre-polar phase. The asynchronism between the WD's rotation and the
binary's orbital motion allows for the unipolar-inductor mechanism or
magnetosphere interaction to operate and accelerate radiating particles, with
the dominant process depending on the magnetic moment ratio of the two stars.
Under asynchronism condition, both the peak flux and the polarization of radio
pulses will be modulated by the beat period. The pre-polar phase characterized
by an extremely low accretion rate provides the relatively clean magnetospheric
environment necessary for a loss-cone-driven maser (LCDM) mechanism to operate,
producing the LPT emission. The observed pulse duty cycle of $10^{-3}-10^{-1}$
is attributed to a beaming effect modulated by the binary's magnetic geometry.
Furthermore, the magnetized environment of a WD--MD binary is conducive to
Faraday conversion with weak coupling, which implies that the polarization
state of LPTs should vary significantly at different periods. Finally, we
predict that LPTs from WD--MD binaries should exhibit a period distribution
following $f_P(P)dP \propto P^{-(1.67-2.33)}dP$ and a luminosity function
described by $f_L(L)dL \propto L^{-(1.80-2.67)}dL$, which can be tested by the
future large sample.",http://arxiv.org/pdf/2509.09224v1
2509.09221v1,A hybrid quantum walk model unifying discrete and continuous quantum walks,"Quantum walks, both discrete and continuous, serve as fundamental tools in
quantum information processing with diverse applications. This work introduces
a hybrid quantum walk model that integrates the coin mechanism of discrete
walks with the Hamiltonian-driven time evolution of continuous walks. Through
systematic analysis of probability distributions, standard deviations, and
entanglement entropy on fundamental graph structures (2-vertex circles, stars,
and lines), we reveal distinctive dynamical characteristics that differentiate
our model from conventional quantum walk paradigms. The proposed framework
demonstrates unifying capabilities by naturally encompassing existing quantum
walk models as special cases. Two significant applications emerge from this
hybrid architecture: (1) We develop a novel protocol for perfect state
transfer(PST) in general connected graphs, overcoming the limitations of
previous graph-specific approaches. A PST on a tree graph has been implemented
on a quantum superconducting processor. (2) We devise a quantum algorithm for
multiplying $K$ adjacency matrices of $n$-vertex regular graphs with time
complexity $O(n^2d_1\cdots d_K)$, outperforming classical matrix multiplication
$(O(n^{2.371552}))$ when vertex degrees $d_i$ are bounded. The algorithm's
efficacy for triangle counting is experimentally validated through the quantum
simulation on PennyLane. These results establish the hybrid quantum walk as a
versatile framework bridging discrete and continuous paradigms while enabling
practical quantum advantage in graph computation tasks.",http://arxiv.org/pdf/2509.09221v1
2509.09218v1,Guarded Fragments Meet Dynamic Logic: The Story of Regular Guards (Extended Version),"We study the Guarded Fragment with Regular Guards (RGF), which combines the
expressive power of the Guarded Fragment (GF) with Propositional Dynamic Logic
with Intersection and Converse (ICPDL). Our logic generalizes, in a uniform
way, many previously-studied extensions of GF, including (conjunctions of)
transitive or equivalence guards, transitive or equivalence closure and more.
We prove 2EXPTIME-completeness of the satisfiability problem for RGF, showing
that RGF is not harder than ICPDL or GF. Shifting to the query entailment
problem, we provide undecidability results that significantly strengthen and
solidify earlier results along those lines. We conclude by identifying, in a
natural sense, the maximal EXPSPACE-complete fragment of RGF.",http://arxiv.org/pdf/2509.09218v1
2509.09215v1,"Enabling Regulatory Multi-Agent Collaboration: Architecture, Challenges, and Solutions","Large language models (LLMs)-empowered autonomous agents are transforming
both digital and physical environments by enabling adaptive, multi-agent
collaboration. While these agents offer significant opportunities across
domains such as finance, healthcare, and smart manufacturing, their
unpredictable behaviors and heterogeneous capabilities pose substantial
governance and accountability challenges. In this paper, we propose a
blockchain-enabled layered architecture for regulatory agent collaboration,
comprising an agent layer, a blockchain data layer, and a regulatory
application layer. Within this framework, we design three key modules: (i) an
agent behavior tracing and arbitration module for automated accountability,
(ii) a dynamic reputation evaluation module for trust assessment in
collaborative scenarios, and (iii) a malicious behavior forecasting module for
early detection of adversarial activities. Our approach establishes a
systematic foundation for trustworthy, resilient, and scalable regulatory
mechanisms in large-scale agent ecosystems. Finally, we discuss the future
research directions for blockchain-enabled regulatory frameworks in multi-agent
systems.",http://arxiv.org/pdf/2509.09215v1
2509.09214v1,Identifying Key Features for Establishing Sustainable Agro-Tourism Centre: A Data Driven Approach,"Agro-tourism serves as a strategic economic model designed to facilitate
rural development by diversifying income streams for local communities like
farmers while promoting the conservation of indigenous cultural heritage and
traditional agricultural practices. As a very booming subdomain of tourism,
there is a need to study the strategies for the growth of Agro-tourism in
detail. The current study has identified the important indicators for the
growth and enhancement of agro-tourism. The study is conducted in two phases:
identification of the important indicators through a comprehensive literature
review and in the second phase state-of-the-art techniques were used to
identify the important indicators for the growth of agro-tourism. The
indicators are also called features synonymously, the machine learning models
for feature selection were applied and it was observed that the Least Absolute
Shrinkage and Selection Operator (LASSO) method combined with, the machine
Learning Classifiers such as Logistic Regression (LR), Decision Trees (DT),
Random Forest (RF) Tree, and Extreme Gradient Boosting (XGBOOST) models were
used to suggest the growth of the agro-tourism. The results show that with the
LASSO method, LR model gives the highest classification accuracy of 98% in
70-30% train-test data followed by RF with 95% accuracy. Similarly, in the
80-20% train-test data LR maintains the highest accuracy at 99%, while DT and
XGBoost follow with 97% accuracy.",http://arxiv.org/pdf/2509.09214v1
2509.09213v1,A novel cost-effective fabrication of a flexible neural probe for brain signal recording,"This study introduces a novel, flexible, and implantable neural probe using a
cost-effective microfabrication process based on a thin polyimide film.
Polyimide film, known as Kapton, serves as a flexible substrate for
microelectrodes, conductive tracks, and contact pads of the probe, which are
made from a thin film of gold (Au). SU-8 is used to cover the corresponding
tracks for electrical isolation and to increase the stiffness of the probe for
better implantation. To evaluate the performance of the fabricated probe,
electrochemical impedance spectroscopy (EIS) and artificial neural signal
recording have been used to characterize its properties. The microelectrode
dimensions have been carefully chosen to provide low impedance characteristics,
which are necessary for acquiring local field potential (LFP) signals. The in
vivo LFP data have been obtained from a male zebra finch presented with
auditory stimuli. By properly filtering the extracellular recordings and
analyzing the data, the obtained results have been validated by comparing them
with the signals acquired with a commercial neural electrode. Due to the use of
Kapton, SU-8, and Au materials with non-toxic and adaptable properties in the
body environment, the fabricated neural probe is considered a promising
biocompatible implantable neural probe that may pave the way for the
fabrication of other neural implantable devices with commercial aims.",http://arxiv.org/pdf/2509.09213v1
2509.09212v1,MAPSS: Manifold-based Assessment of Perceptual Source Separation,"Objective assessment of source-separation systems still mismatches subjective
human perception, especially when leakage and self-distortion interact. We
introduce the Perceptual Separation (PS) and Perceptual Match (PM), the first
pair of measures that functionally isolate these two factors. Our intrusive
method begins with generating a bank of fundamental distortions for each
reference waveform signal in the mixture. Distortions, references, and their
respective system outputs from all sources are then independently encoded by a
pre-trained self-supervised learning model. These representations are
aggregated and projected onto a manifold via diffusion maps, which aligns
Euclidean distances on the manifold with dissimilarities of the encoded
waveforms. On this manifold, the PM measures the Mahalanobis distance from each
output to its attributed cluster that consists of its reference and distortions
embeddings, capturing self-distortion. The PS accounts for the Mahalanobis
distance of the output to the attributed and to the closest non-attributed
clusters, quantifying leakage. Both measures are differentiable and granular,
operating at a resolution as low as 50 frames per second. We further derive,
for both measures, deterministic error radius and non-asymptotic,
high-probability confidence intervals (CIs). Experiments on English, Spanish,
and music mixtures show that the PS and PM nearly always achieve the highest
linear correlation coefficients with human mean-opinion scores than 14
competitors, reaching as high as 86.36% for speech and 87.21% for music. We
observe, at worst, an error radius of 1.39% and a probabilistic 95% CI of
12.21% for these coefficients, which improves reliable and informed evaluation.
Using mutual information, the measures complement each other most as their
values decrease, suggesting they are jointly more informative as system
performance degrades.",http://arxiv.org/pdf/2509.09212v1
2509.09210v1,ProgD: Progressive Multi-scale Decoding with Dynamic Graphs for Joint Multi-agent Motion Forecasting,"Accurate motion prediction of surrounding agents is crucial for the safe
planning of autonomous vehicles. Recent advancements have extended prediction
techniques from individual agents to joint predictions of multiple interacting
agents, with various strategies to address complex interactions within future
motions of agents. However, these methods overlook the evolving nature of these
interactions. To address this limitation, we propose a novel progressive
multi-scale decoding strategy, termed ProgD, with the help of dynamic
heterogeneous graph-based scenario modeling. In particular, to explicitly and
comprehensively capture the evolving social interactions in future scenarios,
given their inherent uncertainty, we design a progressive modeling of scenarios
with dynamic heterogeneous graphs. With the unfolding of such dynamic
heterogeneous graphs, a factorized architecture is designed to process the
spatio-temporal dependencies within future scenarios and progressively
eliminate uncertainty in future motions of multiple agents. Furthermore, a
multi-scale decoding procedure is incorporated to improve on the future
scenario modeling and consistent prediction of agents' future motion. The
proposed ProgD achieves state-of-the-art performance on the INTERACTION
multi-agent prediction benchmark, ranking $1^{st}$, and the Argoverse 2
multi-world forecasting benchmark.",http://arxiv.org/pdf/2509.09210v1
2509.09209v1,The open XXZ chain at $Δ=-1/2$ and totally-symmetric alternating sign matrices,"The open XXZ spin chain with the anisotropy parameter $\Delta=-\frac12$,
diagonal boundary fields that depend on a parameter $x$, and finite length $N$
is studied. In a natural normalisation, the components of its ground-state
vector are polynomials in $x$ with integer coefficients. It is shown that their
sum is given by a generating function for the weighted enumeration of
totally-symmetric alternating sign matrices with weights depending on $x$.",http://arxiv.org/pdf/2509.09209v1
2509.09204v1,Bona fide Cross Testing Reveals Weak Spot in Audio Deepfake Detection Systems,"Audio deepfake detection (ADD) models are commonly evaluated using datasets
that combine multiple synthesizers, with performance reported as a single Equal
Error Rate (EER). However, this approach disproportionately weights
synthesizers with more samples, underrepresenting others and reducing the
overall reliability of EER. Additionally, most ADD datasets lack diversity in
bona fide speech, often featuring a single environment and speech style (e.g.,
clean read speech), limiting their ability to simulate real-world conditions.
To address these challenges, we propose bona fide cross-testing, a novel
evaluation framework that incorporates diverse bona fide datasets and
aggregates EERs for more balanced assessments. Our approach improves robustness
and interpretability compared to traditional evaluation methods. We benchmark
over 150 synthesizers across nine bona fide speech types and release a new
dataset to facilitate further research at
https://github.com/cyaaronk/audio_deepfake_eval.",http://arxiv.org/pdf/2509.09204v1
2509.09199v1,CCF: A Context Compression Framework for Efficient Long-Sequence Language Modeling,"Scaling language models to longer contexts is essential for capturing rich
dependencies across extended discourse. However, na\""ive context extension
imposes significant computational and memory burdens, often resulting in
inefficiencies during both training and inference. In this work, we propose
CCF, a novel context compression framework designed to enable efficient
long-context modeling by learning hierarchical latent representations that
preserve global semantics while aggressively reducing input redundancy. CCF
integrates segment-wise semantic aggregation with key-value memory encoding,
forming compact representations that support accurate reconstruction and
long-range understanding. To further enhance scalability, we introduce a
training-efficient optimization strategy that couples incremental segment
decoding with sparse reservoir sampling, substantially reducing memory overhead
without degrading performance. Empirical results on multiple long-context
language modeling benchmarks demonstrate that CCF achieves competitive
perplexity under high compression ratios, and significantly improves throughput
and memory efficiency compared to existing approaches. These findings highlight
the potential of structured compression for scalable and effective long-context
language modeling.",http://arxiv.org/pdf/2509.09199v1
2509.09198v1,GmSLM : Generative Marmoset Spoken Language Modeling,"Marmoset monkeys exhibit complex vocal communication, challenging the view
that nonhuman primates vocal communication is entirely innate, and show similar
features of human speech, such as vocal labeling of others and turn-taking.
Studying their vocal communication offers a unique opportunity to link it with
brain activity-especially given the difficulty of accessing the human brain in
speech and language research. Since Marmosets communicate primarily through
vocalizations, applying standard LLM approaches is not straightforward. We
introduce Generative Marmoset Spoken Language Modeling (GmSLM), an optimized
spoken language model pipeline for Marmoset vocal communication. We designed a
novel zero-shot evaluation metrics using unsupervised in-the-wild data,
alongside weakly labeled conversational data, to assess GmSLM and demonstrate
its advantage over a basic human-speech-based baseline. GmSLM generated
vocalizations closely matched real resynthesized samples acoustically and
performed well on downstream tasks. Despite being fully unsupervised, GmSLM
effectively distinguish real from artificial conversations and may support
further investigations of the neural basis of vocal communication and provides
a practical framework linking vocalization and brain activity. We believe GmSLM
stands to benefit future work in neuroscience, bioacoustics, and evolutionary
biology. Samples are provided under: pages.cs.huji.ac.il/adiyoss-lab/GmSLM.",http://arxiv.org/pdf/2509.09198v1
2509.09197v1,Improving Synthetic Data Training for Contextual Biasing Models with a Keyword-Aware Cost Function,"Rare word recognition can be improved by adapting ASR models to synthetic
data that includes these words. Further improvements can be achieved through
contextual biasing, which trains and adds a biasing module into the model
architecture to prioritize rare words. While training the module on synthetic
rare word data is more effective than using non-rare-word data, it can lead to
overfitting due to artifacts in the synthetic audio. To address this, we
enhance the TCPGen-based contextual biasing approach and propose a
keyword-aware loss function that additionally focuses on biased words when
training biasing modules. This loss includes a masked cross-entropy term for
biased word prediction and a binary classification term for detecting biased
word positions. These two terms complementarily support the decoding of biased
words during inference. By adapting Whisper to 10 hours of synthetic data, our
method reduced the word error rate on the NSC Part 2 test set from 29.71% to
11.81%.",http://arxiv.org/pdf/2509.09197v1
2509.09196v1,Efficient Trie-based Biasing using K-step Prediction for Rare Word Recognition,"Contextual biasing improves rare word recognition of ASR models by
prioritizing the output of rare words during decoding. A common approach is
Trie-based biasing, which gives ""bonus scores"" to partial hypothesis (e.g.
""Bon"") that may lead to the generation of the rare word (e.g. ""Bonham""). If the
full word (""Bonham"") isn't ultimately recognized, the system revokes those
earlier bonuses. This revocation is limited to beam search and is
computationally expensive, particularly for models with large decoders. To
overcome these limitations, we propose adapting ASR models to look ahead and
predict multiple steps at once. This avoids the revocation step entirely by
better estimating whether a partial hypothesis will lead to the generation of
the full rare word. By fine-tuning Whisper with only 10 hours of synthetic
data, our method reduces the word error rate on the NSC Part 2 test set from
30.86% to 12.19%.",http://arxiv.org/pdf/2509.09196v1
2509.09194v1,On Integrating Large Language Models and Scenario-Based Programming for Improving Software Reliability,"Large Language Models (LLMs) are fast becoming indispensable tools for
software developers, assisting or even partnering with them in crafting complex
programs. The advantages are evident -- LLMs can significantly reduce
development time, generate well-organized and comprehensible code, and
occasionally suggest innovative ideas that developers might not conceive on
their own. However, despite their strengths, LLMs will often introduce
significant errors and present incorrect code with persuasive confidence,
potentially misleading developers into accepting flawed solutions.
  In order to bring LLMs into the software development cycle in a more reliable
manner, we propose a methodology for combining them with ``traditional''
software engineering techniques in a structured way, with the goal of
streamlining the development process, reducing errors, and enabling users to
verify crucial program properties with increased confidence. Specifically, we
focus on the Scenario-Based Programming (SBP) paradigm -- an event-driven,
scenario-based approach for software engineering -- to allow human developers
to pour their expert knowledge into the LLM, as well as to inspect and verify
its outputs.
  To evaluate our methodology, we conducted a significant case study, and used
it to design and implement the Connect4 game. By combining LLMs and SBP we were
able to create a highly-capable agent, which could defeat various strong
existing agents. Further, in some cases, we were able to formally verify the
correctness of our agent. Finally, our experience reveals interesting insights
regarding the ease-of-use of our proposed approach. The full code of our
case-study will be made publicly available with the final version of this
paper.",http://arxiv.org/pdf/2509.09194v1
2509.09193v1,AI Reasoning for Wireless Communications and Networking: A Survey and Perspectives,"Artificial Intelligence (AI) techniques play a pivotal role in optimizing
wireless communication networks. However, traditional deep learning approaches
often act as closed boxes, lacking the structured reasoning abilities needed to
tackle complex, multi-step decision problems. This survey provides a
comprehensive review and outlook of reasoning-enabled AI in wireless
communication networks, with a focus on Large Language Models (LLMs) and other
advanced reasoning paradigms. In particular, LLM-based agents can combine
reasoning with long-term planning, memory, tool utilization, and autonomous
cross-layer control to dynamically optimize network operations with minimal
human intervention. We begin by outlining the evolution of intelligent wireless
networking and the limitations of conventional AI methods. We then introduce
emerging AI reasoning techniques. Furthermore, we establish a classification
system applicable to wireless network tasks. We also present a layer-by-layer
examination for AI reasoning, covering the physical, data link, network,
transport, and application layers. For each part, we identify key challenges
and illustrate how AI reasoning methods can improve AI-based wireless
communication performance. Finally, we discuss key research directions for AI
reasoning toward future wireless communication networks. By combining insights
from both communications and AI, this survey aims to chart a path for
integrating reasoning techniques into the next-generation wireless networks.",http://arxiv.org/pdf/2509.09193v1
2509.09192v1,"Probing Pre-trained Language Models on Code Changes: Insights from ReDef, a High-Confidence Just-in-Time Defect Prediction Dataset","Just-in-Time software defect prediction (JIT-SDP) plays a critical role in
prioritizing risky code changes during code review and continuous integration.
However, existing datasets often suffer from noisy labels and low precision in
identifying bug-inducing commits. To address this, we present ReDef
(Revert-based Defect dataset), a high-confidence benchmark of function-level
modifications curated from 22 large-scale C/C++ projects. Defective cases are
anchored by revert commits, while clean cases are validated through post-hoc
history checks. Ambiguous instances are conservatively filtered out via a
GPT-assisted triage process involving multiple votes and audits. This pipeline
yields 3,164 defective and 10,268 clean modifications, offering substantially
more reliable labels than prior existing resources. Beyond dataset
construction, we provide the first systematic evaluation of how pre-trained
language models (PLMs) reason about code modifications -- specifically, which
input encodings most effectively expose change information, and whether models
genuinely capture edit semantics. We fine-tune CodeBERT, CodeT5+, and UniXcoder
under five encoding strategies, and further probe their sensitivity through
counterfactual perturbations that swap added/deleted blocks, invert diff
polarity, or inject spurious markers. Our results show that compact diff-style
encodings consistently outperform whole-function formats across all PLMs, with
statistical tests confirming large, model-independent effects. However, under
counterfactual tests, performance degrades little or not at all -- revealing
that what appears to be robustness in fact reflects reliance on superficial
cues rather than true semantic understanding. These findings indicate that,
unlike in snapshot-based tasks, current PLMs remain limited in their ability to
genuinely comprehend code modifications.",http://arxiv.org/pdf/2509.09192v1
2509.09191v1,Permutation-Based Distances for Groups and Group-Valued Time Series,"Permutations on a set, endowed with function composition, build a group
called a symmetric group. In addition to their algebraic structure, symmetric
groups have two metrics that are of particular interest to us here: the Cayley
distance and the Kendall tau distance. In fact, the aim of this paper is to
introduce the concept of distance in a general finite group based on them. The
main tool that we use to this end is Cayley's theorem, which states that any
finite group is isomorphic to a subgroup of a certain symmetric group. We also
discuss the advantages and disadvantage of these permutation-based distances
compared to the conventional generator-based distances in finite groups. The
reason why we are interested in distances on groups is that finite groups
appear in symbolic representations of time series, most notably in the
so-called ordinal representations, whose symbols are precisely permutations,
usually called ordinal patterns in that context. The natural extension from
groups to group-valued time series is also discussed, as well as how such
metric tools can be applied in time series analysis. Both theory and
applications are illustrated with examples and numerical simulations.",http://arxiv.org/pdf/2509.09191v1
2509.09188v1,Moments of additive martingales of branching Lévy processes and applications,"Let $W_t(\theta)$ be the Biggins martingale of a supercritical branching
L\'evy process with non-local branching mechanism, and denote by
$W_\infty(\theta)$ its limit. In this paper, we first study moment properties
of $W_t(\theta)$ and $W_\infty(\theta)$, and the tail behavior of
$W_\infty(\theta)$. We then apply these results to establish central limit
theorems for $W_t(\theta)-W_\infty(\theta)$.",http://arxiv.org/pdf/2509.09188v1
2509.09185v1,Enhancing Cyber Threat Hunting -- A Visual Approach with the Forensic Visualization Toolkit,"In today's dynamic cyber threat landscape, organizations must take proactive
steps to bolster their cybersecurity defenses. Cyber threat hunting is a
proactive and iterative process aimed at identifying and mitigating advanced
threats that may go undetected by traditional security measures. Rather than
waiting for automated security systems to flag potential threats, threat
hunting involves actively searching for signs of malicious activity within an
organization's network. In this paper, we present the Forensic Visualization
Toolkit, a powerful tool designed for digital forensics investigations,
analysis of digital evidence, and advanced visualizations to enhance
cybersecurity situational awareness and risk management and empower security
analysts with an intuitive and interactive tool. Through practical, real-world
scenarios, we demonstrate how FVT significantly amplifies the capabilities of
cybersecurity professionals, enabling them to effectively identify, analyze,
and respond to threats. Furthermore, it is important to highlight that FVT has
been integrated into, utilized, and continually enhanced within various
EU-funded research projects over recent years.",http://arxiv.org/pdf/2509.09185v1
2509.09183v1,Dark-ISP: Enhancing RAW Image Processing for Low-Light Object Detection,"Low-light Object detection is crucial for many real-world applications but
remains challenging due to degraded image quality. While recent studies have
shown that RAW images offer superior potential over RGB images, existing
approaches either use RAW-RGB images with information loss or employ complex
frameworks. To address these, we propose a lightweight and self-adaptive Image
Signal Processing (ISP) plugin, Dark-ISP, which directly processes Bayer RAW
images in dark environments, enabling seamless end-to-end training for object
detection. Our key innovations are: (1) We deconstruct conventional ISP
pipelines into sequential linear (sensor calibration) and nonlinear (tone
mapping) sub-modules, recasting them as differentiable components optimized
through task-driven losses. Each module is equipped with content-aware
adaptability and physics-informed priors, enabling automatic RAW-to-RGB
conversion aligned with detection objectives. (2) By exploiting the ISP
pipeline's intrinsic cascade structure, we devise a Self-Boost mechanism that
facilitates cooperation between sub-modules. Through extensive experiments on
three RAW image datasets, we demonstrate that our method outperforms
state-of-the-art RGB- and RAW-based detection approaches, achieving superior
results with minimal parameters in challenging low-light environments.",http://arxiv.org/pdf/2509.09183v1
2509.09179v1,Diffraction-Unlimited Tip-Enhanced Sum-Frequency Vibrational Nanoscopy,"Sum-frequency generation (SFG) is a powerful second-order nonlinear
spectroscopic technique that provides detailed insights into molecular
structures and absolute orientations at surfaces and interfaces. However,
conventional SFG based on far-field schemes suffers from the diffraction limit
of light, which inherently averages spectroscopic information over
micrometer-scale regions and obscures nanoscale structural inhomogeneity. Here,
we overcome this fundamental limitation by leveraging a highly confined optical
near field within a tip-substrate nanogap of a scanning tunneling microscope
(STM), pushing the spatial resolution of SFG down to ~10 nm, a nearly
two-orders-of-magnitude improvement over conventional far-field SFG. By
capturing tip-enhanced SFG (TE-SFG) spectra concurrently with STM scanning, we
demonstrate the capability to resolve nanoscale variation in molecular
adsorption structures across distinct interfacial domains. To rigorously
interpret the observed TE-SFG spectra, we newly developed a comprehensive
theoretical framework for the TE-SFG process and confirm via numerical
simulations that the TE-SFG response under our current experimental conditions
is dominantly governed by the dipole-field interactions, with negligible
contributions from higher-order multipole effects. The dominance of the dipole
mechanism ensures that the observed TE-SFG spectra faithfully reflect not only
nanoscale interfacial structural features but also absolute up/down molecular
orientations. This study presents the first experimental realization of
diffraction-unlimited second-order nonlinear vibrational SFG nanoscopy, opening
a new avenue for nanoscale domain-specific investigation of molecular
structures and dynamics within inhomogeneous interfacial molecular systems
beyond the conventional far-field SFG and STM imaging.",http://arxiv.org/pdf/2509.09179v1
2509.09174v1,EchoX: Towards Mitigating Acoustic-Semantic Gap via Echo Training for Speech-to-Speech LLMs,"Speech-to-speech large language models (SLLMs) are attracting increasing
attention. Derived from text-based large language models (LLMs), SLLMs often
exhibit degradation in knowledge and reasoning capabilities. We hypothesize
that this limitation arises because current training paradigms for SLLMs fail
to bridge the acoustic-semantic gap in the feature representation space. To
address this issue, we propose EchoX, which leverages semantic representations
and dynamically generates speech training targets. This approach integrates
both acoustic and semantic learning, enabling EchoX to preserve strong
reasoning abilities as a speech LLM. Experimental results demonstrate that
EchoX, with about six thousand hours of training data, achieves advanced
performance on multiple knowledge-based question-answering benchmarks. The
project is available at https://github.com/FreedomIntelligence/EchoX.",http://arxiv.org/pdf/2509.09174v1
2509.09172v1,Bridging the Gap Between Ideal and Real-world Evaluation: Benchmarking AI-Generated Image Detection in Challenging Scenarios,"With the rapid advancement of generative models, highly realistic image
synthesis has posed new challenges to digital security and media credibility.
Although AI-generated image detection methods have partially addressed these
concerns, a substantial research gap remains in evaluating their performance
under complex real-world conditions. This paper introduces the Real-World
Robustness Dataset (RRDataset) for comprehensive evaluation of detection models
across three dimensions: 1) Scenario Generalization: RRDataset encompasses
high-quality images from seven major scenarios (War and Conflict, Disasters and
Accidents, Political and Social Events, Medical and Public Health, Culture and
Religion, Labor and Production, and everyday life), addressing existing dataset
gaps from a content perspective. 2) Internet Transmission Robustness: examining
detector performance on images that have undergone multiple rounds of sharing
across various social media platforms. 3) Re-digitization Robustness: assessing
model effectiveness on images altered through four distinct re-digitization
methods. We benchmarked 17 detectors and 10 vision-language models (VLMs) on
RRDataset and conducted a large-scale human study involving 192 participants to
investigate human few-shot learning capabilities in detecting AI-generated
images. The benchmarking results reveal the limitations of current AI detection
methods under real-world conditions and underscore the importance of drawing on
human adaptability to develop more robust detection algorithms.",http://arxiv.org/pdf/2509.09172v1
